"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Corsia";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2021/02";"158";"07/02/2021";"7";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"2.735";"0";"2.700";"35";"2.152";"583";"0";"2.735"
"2021/02";"158";"07/02/2021";"7";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"2.897";"0";"2.868";"29";"2.427";"470";"0";"2.897"
"2021/02";"158";"08/02/2021";"1";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.228";"1";"4.889";"338";"4.335";"893";"5.228";"0"
"2021/02";"158";"08/02/2021";"1";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.827";"0";"5.440";"387";"4.836";"991";"5.827";"0"
"2021/02";"158";"09/02/2021";"2";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.161";"0";"4.829";"332";"4.232";"929";"5.161";"0"
"2021/02";"158";"09/02/2021";"2";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.746";"1";"5.366";"379";"4.673";"1.073";"5.746";"0"
"2021/02";"158";"10/02/2021";"3";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.320";"0";"4.948";"372";"4.346";"974";"5.320";"0"
"2021/02";"158";"10/02/2021";"3";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.677";"1";"5.306";"370";"4.661";"1.016";"5.677";"0"
"2021/02";"158";"11/02/2021";"4";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.312";"0";"4.971";"341";"4.277";"1.035";"5.312";"0"
"2021/02";"158";"11/02/2021";"4";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.808";"2";"5.422";"384";"4.692";"1.116";"5.808";"0"
"2021/02";"158";"12/02/2021";"5";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.299";"1";"4.935";"363";"4.348";"951";"5.299";"0"
"2021/02";"158";"12/02/2021";"5";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.785";"1";"5.408";"376";"4.718";"1.067";"5.785";"0"
"2021/02";"158";"13/02/2021";"6";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"3.679";"0";"3.597";"82";"3.046";"633";"0";"3.679"
"2021/02";"158";"13/02/2021";"6";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"3.989";"0";"3.904";"85";"3.333";"656";"0";"3.989"
"2021/02";"158";"14/02/2021";"7";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"2.872";"0";"2.833";"39";"2.283";"589";"0";"2.872"
"2021/02";"158";"14/02/2021";"7";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"3.083";"0";"3.055";"28";"2.614";"469";"0";"3.083"
"2021/02";"158";"15/02/2021";"1";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.160";"0";"4.821";"339";"4.257";"903";"5.160";"0"
"2021/02";"158";"15/02/2021";"1";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.605";"0";"5.272";"333";"4.646";"959";"5.605";"0"
"2021/02";"158";"16/02/2021";"2";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.162";"0";"4.831";"331";"4.196";"966";"5.162";"0"
"2021/02";"158";"16/02/2021";"2";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.586";"0";"5.228";"358";"4.582";"1.004";"5.586";"0"
"2021/02";"158";"17/02/2021";"3";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.182";"0";"4.853";"329";"4.162";"1.020";"5.182";"0"
"2021/02";"158";"17/02/2021";"3";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.725";"1";"5.364";"360";"4.667";"1.058";"5.725";"0"
"2021/02";"158";"18/02/2021";"4";"SS 64 tra Bologna e Lovoleto";"0 - DA PORRETTA TERME A FERRARA";"5.282";"2";"4.931";"349";"4.293";"989";"5.282";"0"
"2021/02";"158";"18/02/2021";"4";"SS 64 tra Bologna e Lovoleto";"1 - DA FERRARA A PORRETTA TERME";"5.760";"1";"5.391";"368";"4.705";"1.055";"5.760";"0"
"2021/02";"160";"06/02/2021";"6";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"4.844";"0";"4.712";"132";"3.915";"929";"0";"4.844"
"2021/02";"160";"07/02/2021";"7";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"3.138";"0";"3.124";"14";"2.509";"629";"0";"3.138"
"2021/02";"160";"08/02/2021";"1";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.578";"1";"6.938";"639";"6.366";"1.212";"7.578";"0"
"2021/02";"160";"09/02/2021";"2";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.555";"0";"6.904";"651";"6.252";"1.303";"7.555";"0"
"2021/02";"160";"10/02/2021";"3";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.683";"1";"7.030";"652";"6.373";"1.310";"7.683";"0"
"2021/02";"160";"11/02/2021";"4";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.868";"0";"7.169";"699";"6.506";"1.362";"7.868";"0"
"2021/02";"160";"12/02/2021";"5";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.733";"1";"7.026";"706";"6.404";"1.329";"7.733";"0"
"2021/02";"160";"13/02/2021";"6";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"4.588";"0";"4.464";"124";"3.738";"850";"0";"4.588"
"2021/02";"160";"14/02/2021";"7";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"3.215";"0";"3.205";"10";"2.541";"674";"0";"3.215"
"2021/02";"160";"15/02/2021";"1";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.758";"0";"7.080";"678";"6.553";"1.205";"7.758";"0"
"2021/02";"160";"16/02/2021";"2";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.753";"1";"7.054";"698";"6.416";"1.337";"7.753";"0"
"2021/02";"160";"17/02/2021";"3";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.645";"1";"6.941";"703";"6.337";"1.308";"7.645";"0"
"2021/02";"160";"18/02/2021";"4";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"1 - DA CASTEL D'ARGILE A CALDERARA DI RENO";"7.647";"0";"6.938";"709";"6.226";"1.421";"7.647";"0"
"2021/02";"162";"06/02/2021";"6";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"6.704";"0";"6.505";"199";"5.212";"1.492";"0";"6.704"
"2021/02";"162";"06/02/2021";"6";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"6.483";"0";"6.310";"173";"5.305";"1.178";"0";"6.483"
"2021/02";"162";"07/02/2021";"7";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"5.327";"0";"5.277";"50";"4.022";"1.305";"0";"5.327"
"2021/02";"162";"07/02/2021";"7";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"4.996";"0";"4.956";"40";"4.028";"968";"0";"4.996"
"2021/02";"162";"08/02/2021";"1";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.753";"0";"7.000";"753";"6.061";"1.692";"7.753";"0"
"2021/02";"162";"08/02/2021";"1";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.794";"2";"7.074";"718";"6.095";"1.699";"7.794";"0"
"2021/02";"162";"09/02/2021";"2";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.710";"1";"7.015";"694";"6.045";"1.665";"7.710";"0"
"2021/02";"162";"09/02/2021";"2";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.723";"1";"7.029";"693";"6.033";"1.690";"7.723";"0"
"2021/02";"162";"10/02/2021";"3";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.839";"0";"7.106";"733";"6.166";"1.673";"7.839";"0"
"2021/02";"162";"10/02/2021";"3";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.796";"1";"7.106";"689";"6.083";"1.713";"7.796";"0"
"2021/02";"162";"11/02/2021";"4";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.963";"0";"7.216";"747";"6.275";"1.688";"7.963";"0"
"2021/02";"162";"11/02/2021";"4";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.904";"0";"7.201";"703";"6.169";"1.735";"7.904";"0"
"2021/02";"162";"12/02/2021";"5";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.937";"1";"7.201";"735";"6.202";"1.735";"7.937";"0"
"2021/02";"162";"12/02/2021";"5";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"8.071";"2";"7.330";"739";"6.297";"1.774";"8.071";"0"
"2021/02";"162";"13/02/2021";"6";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"6.026";"0";"5.841";"185";"4.768";"1.258";"0";"6.026"
"2021/02";"162";"13/02/2021";"6";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"5.916";"0";"5.752";"164";"4.819";"1.097";"0";"5.916"
"2021/02";"162";"14/02/2021";"7";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"5.204";"0";"5.148";"56";"3.898";"1.306";"0";"5.204"
"2021/02";"162";"14/02/2021";"7";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"4.968";"0";"4.929";"39";"4.105";"863";"0";"4.968"
"2021/02";"162";"15/02/2021";"1";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.571";"0";"6.878";"693";"5.932";"1.639";"7.571";"0"
"2021/02";"162";"15/02/2021";"1";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.612";"0";"6.949";"663";"5.982";"1.630";"7.612";"0"
"2021/02";"162";"16/02/2021";"2";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.814";"0";"7.054";"760";"6.149";"1.665";"7.814";"0"
"2021/02";"162";"16/02/2021";"2";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.723";"1";"7.000";"722";"6.038";"1.685";"7.723";"0"
"2021/02";"162";"17/02/2021";"3";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"7.954";"0";"7.206";"748";"6.153";"1.801";"7.954";"0"
"2021/02";"162";"17/02/2021";"3";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.845";"0";"7.174";"671";"6.103";"1.742";"7.845";"0"
"2021/02";"162";"18/02/2021";"4";"SS 9 località Cavazzona";"0 - DA RIMINI A PIACENZA";"8.026";"1";"7.253";"772";"6.238";"1.788";"8.026";"0"
"2021/02";"162";"18/02/2021";"4";"SS 9 località Cavazzona";"1 - DA PIACENZA A RIMINI";"7.976";"0";"7.252";"724";"6.256";"1.720";"7.976";"0"
"2021/02";"170";"06/02/2021";"6";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"3.752";"0";"3.671";"81";"3.256";"496";"0";"3.752"
"2021/02";"170";"06/02/2021";"6";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.413";"0";"3.333";"80";"2.900";"513";"0";"3.413"
"2021/02";"170";"07/02/2021";"7";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"2.745";"0";"2.726";"19";"2.414";"331";"0";"2.745"
"2021/02";"170";"07/02/2021";"7";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"2.438";"0";"2.419";"19";"2.064";"374";"0";"2.438"
"2021/02";"170";"08/02/2021";"1";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.154";"0";"3.967";"187";"3.635";"519";"4.154";"0"
"2021/02";"170";"08/02/2021";"1";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.877";"0";"3.712";"165";"3.305";"572";"3.877";"0"
"2021/02";"170";"09/02/2021";"2";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.154";"0";"3.961";"193";"3.602";"552";"4.154";"0"
"2021/02";"170";"09/02/2021";"2";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.905";"0";"3.700";"205";"3.273";"632";"3.905";"0"
"2021/02";"170";"10/02/2021";"3";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.295";"0";"4.106";"189";"3.719";"576";"4.295";"0"
"2021/02";"170";"10/02/2021";"3";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"4.006";"0";"3.832";"174";"3.321";"685";"4.006";"0"
"2021/02";"170";"11/02/2021";"4";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.177";"0";"3.979";"198";"3.617";"560";"4.177";"0"
"2021/02";"170";"11/02/2021";"4";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.979";"0";"3.784";"195";"3.318";"661";"3.979";"0"
"2021/02";"170";"12/02/2021";"5";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.208";"0";"3.998";"210";"3.646";"562";"4.208";"0"
"2021/02";"170";"12/02/2021";"5";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.977";"1";"3.780";"196";"3.279";"698";"3.977";"0"
"2021/02";"170";"13/02/2021";"6";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"3.474";"0";"3.393";"81";"3.009";"465";"0";"3.474"
"2021/02";"170";"13/02/2021";"6";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.121";"0";"3.043";"78";"2.609";"512";"0";"3.121"
"2021/02";"170";"14/02/2021";"7";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"3.170";"0";"3.152";"18";"2.829";"341";"0";"3.170"
"2021/02";"170";"14/02/2021";"7";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"2.734";"0";"2.715";"19";"2.360";"374";"0";"2.734"
"2021/02";"170";"15/02/2021";"1";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.157";"0";"3.944";"213";"3.631";"526";"4.157";"0"
"2021/02";"170";"15/02/2021";"1";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.907";"0";"3.717";"190";"3.283";"624";"3.907";"0"
"2021/02";"170";"16/02/2021";"2";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.284";"0";"4.080";"204";"3.738";"546";"4.284";"0"
"2021/02";"170";"16/02/2021";"2";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"4.045";"0";"3.856";"189";"3.398";"647";"4.045";"0"
"2021/02";"170";"17/02/2021";"3";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.214";"0";"4.017";"197";"3.650";"564";"4.214";"0"
"2021/02";"170";"17/02/2021";"3";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"3.994";"0";"3.815";"179";"3.315";"679";"3.994";"0"
"2021/02";"170";"18/02/2021";"4";"SS 67 tra Rovere e Forlì";"0 - DA CONFINE REGIONALE TOSCANA A RAVENNA";"4.243";"0";"4.056";"187";"3.676";"567";"4.243";"0"
"2021/02";"170";"18/02/2021";"4";"SS 67 tra Rovere e Forlì";"1 - DA RAVENNA A CONFINE REGIONALE TOSCANA";"4.038";"0";"3.851";"187";"3.367";"671";"4.038";"0"
"2021/02";"173";"06/02/2021";"6";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"3.415";"0";"3.335";"80";"2.943";"472";"0";"3.415"
"2021/02";"173";"06/02/2021";"6";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"2.782";"2";"2.698";"82";"2.379";"403";"0";"2.782"
"2021/02";"173";"07/02/2021";"7";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"2.451";"1";"2.431";"19";"2.151";"300";"0";"2.451"
"2021/02";"173";"07/02/2021";"7";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"1.743";"0";"1.730";"13";"1.477";"266";"0";"1.743"
"2021/02";"173";"08/02/2021";"1";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.081";"1";"3.827";"253";"3.493";"588";"4.081";"0"
"2021/02";"173";"08/02/2021";"1";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.334";"0";"3.130";"204";"2.782";"552";"3.334";"0"
"2021/02";"173";"09/02/2021";"2";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"3.987";"0";"3.728";"259";"3.387";"600";"3.987";"0"
"2021/02";"173";"09/02/2021";"2";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.309";"1";"3.071";"237";"2.779";"530";"3.309";"0"
"2021/02";"173";"10/02/2021";"3";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.124";"0";"3.871";"253";"3.527";"597";"4.124";"0"
"2021/02";"173";"10/02/2021";"3";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.431";"1";"3.214";"216";"2.847";"584";"3.431";"0"
"2021/02";"173";"11/02/2021";"4";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.108";"0";"3.820";"288";"3.489";"619";"4.108";"0"
"2021/02";"173";"11/02/2021";"4";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.359";"0";"3.121";"238";"2.803";"556";"3.359";"0"
"2021/02";"173";"12/02/2021";"5";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.130";"0";"3.828";"302";"3.507";"623";"4.130";"0"
"2021/02";"173";"12/02/2021";"5";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.508";"0";"3.251";"257";"2.909";"599";"3.508";"0"
"2021/02";"173";"13/02/2021";"6";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"2.989";"1";"2.913";"75";"2.579";"410";"0";"2.989"
"2021/02";"173";"13/02/2021";"6";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"2.414";"0";"2.357";"57";"2.069";"345";"0";"2.414"
"2021/02";"173";"14/02/2021";"7";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"2.992";"0";"2.971";"21";"2.623";"369";"0";"2.992"
"2021/02";"173";"14/02/2021";"7";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"2.166";"0";"2.149";"17";"1.896";"270";"0";"2.166"
"2021/02";"173";"15/02/2021";"1";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.053";"1";"3.789";"263";"3.486";"567";"4.053";"0"
"2021/02";"173";"15/02/2021";"1";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.343";"0";"3.113";"230";"2.807";"536";"3.343";"0"
"2021/02";"173";"16/02/2021";"2";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.049";"0";"3.774";"275";"3.429";"620";"4.049";"0"
"2021/02";"173";"16/02/2021";"2";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.339";"0";"3.097";"242";"2.799";"540";"3.339";"0"
"2021/02";"173";"17/02/2021";"3";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.147";"0";"3.875";"272";"3.558";"589";"4.147";"0"
"2021/02";"173";"17/02/2021";"3";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.403";"1";"3.166";"236";"2.819";"584";"3.403";"0"
"2021/02";"173";"18/02/2021";"4";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"0 - DA CONFINE REGIONALE TOSCANA A FORLI'";"4.220";"1";"3.915";"304";"3.578";"642";"4.220";"0"
"2021/02";"173";"18/02/2021";"4";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"1 - DA FORLI' A CONFINE REGIONALE TOSCANA";"3.404";"0";"3.176";"228";"2.826";"578";"3.404";"0"
"2021/02";"174";"06/02/2021";"6";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"9.741";"0";"9.475";"266";"8.270";"1.471";"0";"9.741"
"2021/02";"174";"06/02/2021";"6";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"9.517";"0";"9.300";"217";"8.106";"1.411";"0";"9.517"
"2021/02";"174";"07/02/2021";"7";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"6.423";"0";"6.335";"88";"5.359";"1.064";"0";"6.423"
"2021/02";"174";"07/02/2021";"7";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"6.051";"0";"6.013";"38";"5.094";"957";"0";"6.051"
"2021/02";"174";"08/02/2021";"1";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"11.964";"0";"11.104";"860";"10.203";"1.761";"11.964";"0"
"2021/02";"174";"08/02/2021";"1";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"11.763";"0";"11.256";"507";"10.003";"1.760";"11.763";"0"
"2021/02";"174";"09/02/2021";"2";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"12.141";"0";"11.254";"887";"10.286";"1.855";"12.141";"0"
"2021/02";"174";"09/02/2021";"2";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"11.870";"0";"11.317";"553";"9.988";"1.882";"11.870";"0"
"2021/02";"174";"10/02/2021";"3";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"12.462";"0";"11.504";"958";"10.570";"1.892";"12.462";"0"
"2021/02";"174";"10/02/2021";"3";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"12.239";"2";"11.658";"579";"10.297";"1.942";"12.239";"0"
"2021/02";"174";"11/02/2021";"4";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"12.784";"0";"11.761";"1.023";"10.712";"2.072";"12.784";"0"
"2021/02";"174";"11/02/2021";"4";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"12.135";"0";"11.600";"535";"10.244";"1.891";"12.135";"0"
"2021/02";"174";"12/02/2021";"5";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"12.583";"0";"11.686";"897";"10.587";"1.996";"12.583";"0"
"2021/02";"174";"12/02/2021";"5";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"12.232";"0";"11.701";"531";"10.320";"1.912";"12.232";"0"
"2021/02";"174";"13/02/2021";"6";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"9.076";"0";"8.815";"261";"7.586";"1.490";"0";"9.076"
"2021/02";"174";"13/02/2021";"6";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"8.805";"0";"8.613";"192";"7.408";"1.397";"0";"8.805"
"2021/02";"174";"14/02/2021";"7";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"7.024";"0";"6.899";"125";"5.816";"1.208";"0";"7.024"
"2021/02";"174";"14/02/2021";"7";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"6.086";"0";"6.050";"36";"5.243";"843";"0";"6.086"
"2021/02";"174";"15/02/2021";"1";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"12.115";"0";"11.211";"904";"10.364";"1.751";"12.115";"0"
"2021/02";"174";"15/02/2021";"1";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"11.840";"0";"11.298";"542";"10.058";"1.782";"11.840";"0"
"2021/02";"174";"16/02/2021";"2";"SS 9 tra Ronco e Forlimpopoli";"0 - DA RIMINI A PIACENZA";"12.026";"0";"11.137";"889";"10.108";"1.918";"12.026";"0"
"2021/02";"174";"16/02/2021";"2";"SS 9 tra Ronco e Forlimpopoli";"1 - DA PIACENZA A RIMINI";"11.740";"1";"11.205";"534";"9.785";"1.955";"11.740";"0"
