"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Corsia";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2021/03";"222";"02/03/2021";"2";"SP 359R tra Fidenza e Salsomaggiore Terme";"0 - DA FIDENZA A BEDONIA";"6.456";"11";"6.221";"224";"5.279";"1.177";"6.456";"0"
"2021/03";"222";"02/03/2021";"2";"SP 359R tra Fidenza e Salsomaggiore Terme";"1 - DA BEDONIA A FIDENZA";"6.559";"13";"6.291";"255";"5.419";"1.140";"6.559";"0"
"2021/03";"222";"03/03/2021";"3";"SP 359R tra Fidenza e Salsomaggiore Terme";"0 - DA FIDENZA A BEDONIA";"6.340";"4";"6.114";"222";"5.189";"1.151";"6.340";"0"
"2021/03";"222";"03/03/2021";"3";"SP 359R tra Fidenza e Salsomaggiore Terme";"1 - DA BEDONIA A FIDENZA";"6.475";"11";"6.230";"234";"5.308";"1.167";"6.475";"0"
"2021/03";"223";"01/03/2021";"1";"SP 357R tra SS 9 e Noceto";"0 - DA BIVIO SS9 (NOCETO)  A FORNOVO DI TARO";"3.982";"0";"3.371";"611";"3.259";"723";"3.982";"0"
"2021/03";"223";"01/03/2021";"1";"SP 357R tra SS 9 e Noceto";"1 - DA FORNOVO DI TARO A BIVIO SS9 (NOCETO)";"4.681";"0";"4.035";"646";"3.884";"797";"4.681";"0"
"2021/03";"223";"02/03/2021";"2";"SP 357R tra SS 9 e Noceto";"0 - DA BIVIO SS9 (NOCETO)  A FORNOVO DI TARO";"3.900";"0";"3.313";"587";"3.158";"742";"3.900";"0"
"2021/03";"223";"02/03/2021";"2";"SP 357R tra SS 9 e Noceto";"1 - DA FORNOVO DI TARO A BIVIO SS9 (NOCETO)";"4.506";"0";"3.870";"636";"3.751";"755";"4.506";"0"
"2021/03";"223";"03/03/2021";"3";"SP 357R tra SS 9 e Noceto";"0 - DA BIVIO SS9 (NOCETO)  A FORNOVO DI TARO";"3.985";"0";"3.404";"581";"3.259";"726";"3.985";"0"
"2021/03";"223";"03/03/2021";"3";"SP 357R tra SS 9 e Noceto";"1 - DA FORNOVO DI TARO A BIVIO SS9 (NOCETO)";"4.587";"0";"3.977";"610";"3.788";"799";"4.587";"0"
"2021/03";"226";"01/03/2021";"1";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"0 - DA FELINO A TRAVERSETOLO";"5.137";"0";"4.716";"421";"4.334";"803";"5.137";"0"
"2021/03";"226";"01/03/2021";"1";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"1 - DA TRAVERSETOLO A FELINO";"5.103";"0";"4.692";"411";"4.342";"761";"5.103";"0"
"2021/03";"226";"02/03/2021";"2";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"0 - DA FELINO A TRAVERSETOLO";"5.264";"0";"4.862";"402";"4.411";"853";"5.264";"0"
"2021/03";"226";"02/03/2021";"2";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"1 - DA TRAVERSETOLO A FELINO";"5.270";"0";"4.872";"398";"4.444";"826";"5.270";"0"
"2021/03";"226";"03/03/2021";"3";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"0 - DA FELINO A TRAVERSETOLO";"5.154";"0";"4.745";"409";"4.335";"819";"5.154";"0"
"2021/03";"226";"03/03/2021";"3";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"1 - DA TRAVERSETOLO A FELINO";"5.247";"0";"4.810";"437";"4.461";"786";"5.247";"0"
"2021/03";"227";"01/03/2021";"1";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"0 - DA MEZZANI AL CONFINE PROVINCIALE DI REGGIO EMILIA";"2.163";"0";"2.076";"87";"1.833";"330";"2.163";"0"
"2021/03";"227";"01/03/2021";"1";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"1 - DA CONFINE PROVINCIALE DI REGGIO EMILIA A MEZZANI";"2.179";"0";"2.079";"100";"1.856";"323";"2.179";"0"
"2021/03";"227";"02/03/2021";"2";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"0 - DA MEZZANI AL CONFINE PROVINCIALE DI REGGIO EMILIA";"2.124";"0";"2.032";"92";"1.794";"330";"2.124";"0"
"2021/03";"227";"02/03/2021";"2";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"1 - DA CONFINE PROVINCIALE DI REGGIO EMILIA A MEZZANI";"2.133";"0";"2.040";"93";"1.785";"348";"2.133";"0"
"2021/03";"227";"03/03/2021";"3";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"0 - DA MEZZANI AL CONFINE PROVINCIALE DI REGGIO EMILIA";"2.131";"0";"2.049";"82";"1.816";"315";"2.131";"0"
"2021/03";"227";"03/03/2021";"3";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"1 - DA CONFINE PROVINCIALE DI REGGIO EMILIA A MEZZANI";"2.085";"0";"1.999";"86";"1.764";"321";"2.085";"0"
"2021/03";"228";"01/03/2021";"1";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"0 - DA BRESCELLO A LUZZARA";"3.823";"1";"3.196";"626";"3.186";"637";"3.823";"0"
"2021/03";"228";"01/03/2021";"1";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"1 - DA LUZZARA A BRESCELLO";"3.797";"1";"3.151";"645";"3.127";"670";"3.797";"0"
"2021/03";"228";"02/03/2021";"2";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"0 - DA BRESCELLO A LUZZARA";"3.671";"1";"3.054";"616";"3.029";"642";"3.671";"0"
"2021/03";"228";"02/03/2021";"2";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"1 - DA LUZZARA A BRESCELLO";"3.743";"0";"3.083";"660";"3.123";"620";"3.743";"0"
"2021/03";"228";"03/03/2021";"3";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"0 - DA BRESCELLO A LUZZARA";"3.765";"1";"3.123";"641";"3.127";"638";"3.765";"0"
"2021/03";"228";"03/03/2021";"3";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"1 - DA LUZZARA A BRESCELLO";"3.719";"1";"3.079";"639";"3.077";"642";"3.719";"0"
"2021/03";"229";"01/03/2021";"1";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"0 - DA SS9 (CALERNO - SANT'ILARIO D'ENZA) A BORETTO";"4.812";"0";"3.588";"1.224";"4.015";"797";"4.812";"0"
"2021/03";"229";"01/03/2021";"1";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"1 - DA BORETTO A SS9 (CALERNO - SANT'ILARIO D'ENZA)";"4.735";"3";"3.568";"1.164";"3.973";"762";"4.735";"0"
"2021/03";"229";"02/03/2021";"2";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"0 - DA SS9 (CALERNO - SANT'ILARIO D'ENZA) A BORETTO";"4.930";"2";"3.652";"1.276";"4.147";"783";"4.930";"0"
"2021/03";"229";"02/03/2021";"2";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"1 - DA BORETTO A SS9 (CALERNO - SANT'ILARIO D'ENZA)";"4.917";"3";"3.651";"1.263";"4.124";"793";"4.917";"0"
"2021/03";"229";"03/03/2021";"3";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"0 - DA SS9 (CALERNO - SANT'ILARIO D'ENZA) A BORETTO";"4.821";"1";"3.674";"1.146";"4.015";"806";"4.821";"0"
"2021/03";"229";"03/03/2021";"3";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"1 - DA BORETTO A SS9 (CALERNO - SANT'ILARIO D'ENZA)";"4.745";"1";"3.656";"1.088";"3.949";"796";"4.745";"0"
"2021/03";"230";"01/03/2021";"1";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"0 - DA LUZZARA A BORETTO";"4.524";"0";"3.370";"1.154";"3.776";"748";"4.524";"0"
"2021/03";"230";"01/03/2021";"1";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"1 - DA BORETTO A LUZZARA";"4.548";"0";"3.400";"1.148";"3.779";"769";"4.548";"0"
"2021/03";"230";"02/03/2021";"2";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"0 - DA LUZZARA A BORETTO";"4.679";"0";"3.453";"1.226";"3.951";"728";"4.679";"0"
"2021/03";"230";"02/03/2021";"2";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"1 - DA BORETTO A LUZZARA";"4.679";"0";"3.468";"1.211";"3.831";"848";"4.679";"0"
"2021/03";"230";"03/03/2021";"3";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"0 - DA LUZZARA A BORETTO";"4.695";"0";"3.523";"1.172";"3.927";"768";"4.695";"0"
"2021/03";"230";"03/03/2021";"3";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"1 - DA BORETTO A LUZZARA";"4.746";"0";"3.561";"1.185";"3.932";"814";"4.746";"0"
"2021/03";"231";"01/03/2021";"1";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"0 - DA REGGIO EMILIA A GUALTIERI";"2.947";"0";"2.697";"250";"2.537";"410";"2.947";"0"
"2021/03";"231";"01/03/2021";"1";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"1 - DA GUALTIERI A REGGIO EMILIA";"2.888";"1";"2.654";"233";"2.483";"405";"2.888";"0"
"2021/03";"231";"02/03/2021";"2";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"0 - DA REGGIO EMILIA A GUALTIERI";"2.944";"0";"2.701";"243";"2.509";"435";"2.944";"0"
"2021/03";"231";"02/03/2021";"2";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"1 - DA GUALTIERI A REGGIO EMILIA";"2.905";"0";"2.666";"239";"2.493";"412";"2.905";"0"
"2021/03";"231";"03/03/2021";"3";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"0 - DA REGGIO EMILIA A GUALTIERI";"3.071";"0";"2.807";"264";"2.636";"435";"3.071";"0"
"2021/03";"231";"03/03/2021";"3";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"1 - DA GUALTIERI A REGGIO EMILIA";"3.057";"0";"2.801";"256";"2.614";"443";"3.057";"0"
"2021/03";"237";"01/03/2021";"1";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"0 - DA REGGIO EMILIA A QUATTRO CASTELLA";"6.509";"0";"6.136";"373";"5.515";"994";"6.509";"0"
"2021/03";"237";"01/03/2021";"1";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"1 - DA QUATTRO CASTELLA A REGGIO EMILIA";"6.429";"0";"6.049";"380";"5.546";"883";"6.429";"0"
"2021/03";"237";"02/03/2021";"2";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"0 - DA REGGIO EMILIA A QUATTRO CASTELLA";"6.679";"0";"6.264";"415";"5.580";"1.099";"6.679";"0"
"2021/03";"237";"02/03/2021";"2";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"1 - DA QUATTRO CASTELLA A REGGIO EMILIA";"6.646";"0";"6.256";"390";"5.689";"957";"6.646";"0"
"2021/03";"237";"03/03/2021";"3";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"0 - DA REGGIO EMILIA A QUATTRO CASTELLA";"7.011";"0";"6.577";"434";"5.856";"1.155";"7.011";"0"
"2021/03";"237";"03/03/2021";"3";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"1 - DA QUATTRO CASTELLA A REGGIO EMILIA";"7.017";"0";"6.588";"429";"6.026";"991";"7.017";"0"
"2021/03";"238";"01/03/2021";"1";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"0 - DA ALBINEA A SCANDIANO";"4.904";"0";"4.617";"287";"4.250";"654";"4.904";"0"
"2021/03";"238";"01/03/2021";"1";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"1 - DA SCANDIANO A ALBINEA";"5.015";"0";"4.703";"312";"4.238";"777";"5.015";"0"
"2021/03";"238";"02/03/2021";"2";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"0 - DA ALBINEA A SCANDIANO";"4.769";"0";"4.475";"294";"4.070";"699";"4.769";"0"
"2021/03";"238";"02/03/2021";"2";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"1 - DA SCANDIANO A ALBINEA";"4.923";"0";"4.584";"339";"4.032";"891";"4.923";"0"
"2021/03";"238";"03/03/2021";"3";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"0 - DA ALBINEA A SCANDIANO";"5.120";"0";"4.782";"338";"4.420";"700";"5.120";"0"
"2021/03";"238";"03/03/2021";"3";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"1 - DA SCANDIANO A ALBINEA";"5.211";"0";"4.858";"353";"4.343";"868";"5.211";"0"
"2021/03";"239";"01/03/2021";"1";"SP 486R fra Sassuolo e Castellarano";"0 - DA SASSUOLO A CONFINE REGIONALE TOSCANA";"11.359";"0";"9.768";"1.591";"9.442";"1.917";"11.359";"0"
"2021/03";"239";"01/03/2021";"1";"SP 486R fra Sassuolo e Castellarano";"1 - DA CONFINE REGIONALE TOSCANA A SASSUOLO";"11.330";"0";"9.734";"1.596";"9.531";"1.799";"11.330";"0"
"2021/03";"239";"02/03/2021";"2";"SP 486R fra Sassuolo e Castellarano";"0 - DA SASSUOLO A CONFINE REGIONALE TOSCANA";"11.436";"0";"9.740";"1.696";"9.364";"2.072";"11.436";"0"
"2021/03";"239";"02/03/2021";"2";"SP 486R fra Sassuolo e Castellarano";"1 - DA CONFINE REGIONALE TOSCANA A SASSUOLO";"11.360";"0";"9.635";"1.725";"9.571";"1.789";"11.360";"0"
"2021/03";"239";"03/03/2021";"3";"SP 486R fra Sassuolo e Castellarano";"0 - DA SASSUOLO A CONFINE REGIONALE TOSCANA";"12.286";"0";"10.487";"1.799";"10.008";"2.278";"12.286";"0"
"2021/03";"239";"03/03/2021";"3";"SP 486R fra Sassuolo e Castellarano";"1 - DA CONFINE REGIONALE TOSCANA A SASSUOLO";"12.194";"0";"10.385";"1.809";"10.308";"1.886";"12.194";"0"
"2021/03";"242";"01/03/2021";"1";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"6.319";"1";"5.675";"643";"5.214";"1.105";"6.319";"0"
"2021/03";"242";"01/03/2021";"1";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"6.443";"1";"5.778";"664";"5.253";"1.190";"6.443";"0"
"2021/03";"242";"02/03/2021";"2";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"6.412";"0";"5.698";"714";"5.295";"1.117";"6.412";"0"
"2021/03";"242";"02/03/2021";"2";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"6.705";"1";"5.956";"748";"5.385";"1.320";"6.705";"0"
"2021/03";"242";"03/03/2021";"3";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"7.049";"0";"6.287";"762";"5.885";"1.164";"7.049";"0"
"2021/03";"242";"03/03/2021";"3";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"7.496";"0";"6.695";"801";"6.011";"1.485";"7.496";"0"
"2021/03";"243";"01/03/2021";"1";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.634";"0";"2.453";"181";"2.248";"386";"2.634";"0"
"2021/03";"243";"01/03/2021";"1";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.610";"0";"2.468";"142";"2.203";"407";"2.610";"0"
"2021/03";"243";"02/03/2021";"2";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.774";"0";"2.591";"183";"2.352";"422";"2.774";"0"
"2021/03";"243";"02/03/2021";"2";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.753";"0";"2.611";"142";"2.268";"485";"2.753";"0"
"2021/03";"243";"03/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"3.004";"0";"2.840";"164";"2.576";"428";"3.004";"0"
"2021/03";"243";"03/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.913";"0";"2.780";"133";"2.422";"491";"2.913";"0"
"2021/03";"244";"01/03/2021";"1";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.257";"0";"4.081";"176";"3.636";"621";"4.257";"0"
"2021/03";"244";"01/03/2021";"1";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.914";"0";"3.743";"171";"3.384";"530";"3.914";"0"
"2021/03";"244";"02/03/2021";"2";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.276";"0";"4.093";"183";"3.666";"610";"4.276";"0"
"2021/03";"244";"02/03/2021";"2";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.918";"0";"3.740";"178";"3.344";"574";"3.918";"0"
"2021/03";"244";"03/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.581";"0";"4.406";"175";"3.905";"676";"4.581";"0"
"2021/03";"244";"03/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"4.212";"0";"4.027";"185";"3.605";"607";"4.212";"0"
"2021/03";"245";"01/03/2021";"1";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.137";"0";"1.997";"140";"1.776";"361";"2.137";"0"
"2021/03";"245";"01/03/2021";"1";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.271";"0";"2.100";"171";"1.915";"356";"2.271";"0"
"2021/03";"245";"02/03/2021";"2";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.148";"0";"1.983";"165";"1.756";"392";"2.148";"0"
"2021/03";"245";"02/03/2021";"2";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.187";"0";"2.019";"168";"1.798";"389";"2.187";"0"
"2021/03";"245";"03/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.500";"1";"2.317";"182";"2.070";"430";"2.500";"0"
"2021/03";"245";"03/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.525";"0";"2.356";"169";"2.090";"435";"2.525";"0"
"2021/03";"247";"01/03/2021";"1";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.059";"0";"3.352";"707";"3.302";"757";"4.059";"0"
"2021/03";"247";"01/03/2021";"1";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.015";"0";"3.308";"707";"3.279";"736";"4.015";"0"
"2021/03";"247";"02/03/2021";"2";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.162";"1";"3.388";"773";"3.383";"779";"4.162";"0"
"2021/03";"247";"02/03/2021";"2";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.118";"0";"3.340";"778";"3.309";"809";"4.118";"0"
"2021/03";"247";"03/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.303";"0";"3.535";"768";"3.477";"826";"4.303";"0"
"2021/03";"247";"03/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.271";"0";"3.510";"761";"3.514";"757";"4.271";"0"
"2021/03";"251";"01/03/2021";"1";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"0 - DA INNESTO SS16 (SAN BIAGIO - ARGENTA) A CONFINE REGIONALE TOSCANA";"4.696";"0";"4.325";"371";"3.968";"728";"4.696";"0"
"2021/03";"251";"01/03/2021";"1";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"1 - DA CONFINE REGIONALE TOSCANA A INNESTO SS16 (SAN BIAGIO - ARGENTA)";"4.613";"0";"4.236";"377";"3.877";"736";"4.613";"0"
"2021/03";"251";"02/03/2021";"2";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"0 - DA INNESTO SS16 (SAN BIAGIO - ARGENTA) A CONFINE REGIONALE TOSCANA";"4.789";"0";"4.405";"384";"4.011";"778";"4.789";"0"
"2021/03";"251";"02/03/2021";"2";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"1 - DA CONFINE REGIONALE TOSCANA A INNESTO SS16 (SAN BIAGIO - ARGENTA)";"4.658";"0";"4.253";"405";"3.892";"766";"4.658";"0"
"2021/03";"251";"03/03/2021";"3";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"0 - DA INNESTO SS16 (SAN BIAGIO - ARGENTA) A CONFINE REGIONALE TOSCANA";"5.167";"0";"4.803";"364";"4.273";"894";"5.167";"0"
"2021/03";"251";"03/03/2021";"3";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"1 - DA CONFINE REGIONALE TOSCANA A INNESTO SS16 (SAN BIAGIO - ARGENTA)";"5.069";"0";"4.703";"366";"4.224";"845";"5.069";"0"
"2021/03";"252";"01/03/2021";"1";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"0 - DA GRANAROLO DELL'EMILIA A MEDICINA";"3.405";"5";"3.010";"390";"2.910";"495";"3.405";"0"
"2021/03";"252";"01/03/2021";"1";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"1 - DA MEDICINA A GRANAROLO DELL'EMILIA";"3.507";"0";"3.208";"299";"2.905";"602";"3.507";"0"
"2021/03";"252";"02/03/2021";"2";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"0 - DA GRANAROLO DELL'EMILIA A MEDICINA";"3.634";"3";"3.172";"459";"3.075";"559";"3.634";"0"
"2021/03";"252";"02/03/2021";"2";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"1 - DA MEDICINA A GRANAROLO DELL'EMILIA";"3.695";"0";"3.350";"345";"3.041";"654";"3.695";"0"
"2021/03";"252";"03/03/2021";"3";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"0 - DA GRANAROLO DELL'EMILIA A MEDICINA";"3.837";"0";"3.363";"474";"3.231";"606";"3.837";"0"
"2021/03";"252";"03/03/2021";"3";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"1 - DA MEDICINA A GRANAROLO DELL'EMILIA";"3.829";"0";"3.508";"321";"3.152";"677";"3.829";"0"
"2021/03";"255";"01/03/2021";"1";"SS 9 tra Castel San Pietro e Imola";"0 - DA RIMINI A PIACENZA";"7.026";"0";"6.636";"390";"5.669";"1.357";"7.026";"0"
"2021/03";"255";"01/03/2021";"1";"SS 9 tra Castel San Pietro e Imola";"1 - DA PIACENZA A RIMINI";"6.730";"0";"6.375";"355";"5.678";"1.052";"6.730";"0"
"2021/03";"255";"02/03/2021";"2";"SS 9 tra Castel San Pietro e Imola";"0 - DA RIMINI A PIACENZA";"7.068";"1";"6.698";"369";"5.680";"1.388";"7.068";"0"
"2021/03";"255";"02/03/2021";"2";"SS 9 tra Castel San Pietro e Imola";"1 - DA PIACENZA A RIMINI";"6.871";"2";"6.512";"357";"5.711";"1.160";"6.871";"0"
"2021/03";"255";"03/03/2021";"3";"SS 9 tra Castel San Pietro e Imola";"0 - DA RIMINI A PIACENZA";"7.404";"0";"7.059";"345";"5.953";"1.451";"7.404";"0"
"2021/03";"255";"03/03/2021";"3";"SS 9 tra Castel San Pietro e Imola";"1 - DA PIACENZA A RIMINI";"7.286";"0";"6.962";"324";"6.074";"1.212";"7.286";"0"
"2021/03";"256";"01/03/2021";"1";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"0 - DA CONFINE REGIONALE TOSCANA A FAENZA";"3.502";"0";"3.347";"155";"2.983";"519";"3.502";"0"
"2021/03";"256";"01/03/2021";"1";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"1 - DA FAENZA A CONFINE REGIONALE TOSCANA";"3.422";"0";"3.262";"160";"2.872";"550";"3.422";"0"
"2021/03";"256";"02/03/2021";"2";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"0 - DA CONFINE REGIONALE TOSCANA A FAENZA";"2.872";"0";"2.718";"154";"2.411";"461";"2.872";"0"
"2021/03";"256";"02/03/2021";"2";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"1 - DA FAENZA A CONFINE REGIONALE TOSCANA";"2.824";"0";"2.683";"141";"2.369";"455";"2.824";"0"
"2021/03";"256";"03/03/2021";"3";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"0 - DA CONFINE REGIONALE TOSCANA A FAENZA";"2.989";"0";"2.843";"146";"2.500";"489";"2.989";"0"
"2021/03";"256";"03/03/2021";"3";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"1 - DA FAENZA A CONFINE REGIONALE TOSCANA";"2.903";"0";"2.757";"146";"2.398";"505";"2.903";"0"
"2021/03";"258";"01/03/2021";"1";"SS 9 tra Forlimpopoli e Cesena";"0 - DA RIMINI A PIACENZA";"10.519";"4";"9.373";"1.142";"8.550";"1.969";"10.519";"0"
"2021/03";"258";"01/03/2021";"1";"SS 9 tra Forlimpopoli e Cesena";"1 - DA PIACENZA A RIMINI";"10.671";"0";"9.534";"1.137";"8.930";"1.741";"10.671";"0"
"2021/03";"258";"02/03/2021";"2";"SS 9 tra Forlimpopoli e Cesena";"0 - DA RIMINI A PIACENZA";"9.545";"3";"8.397";"1.145";"7.713";"1.832";"9.545";"0"
"2021/03";"258";"02/03/2021";"2";"SS 9 tra Forlimpopoli e Cesena";"1 - DA PIACENZA A RIMINI";"9.805";"1";"8.669";"1.135";"8.099";"1.706";"9.805";"0"
"2021/03";"258";"03/03/2021";"3";"SS 9 tra Forlimpopoli e Cesena";"0 - DA RIMINI A PIACENZA";"9.732";"4";"8.565";"1.163";"7.843";"1.889";"9.732";"0"
