"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Corsia";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2021/03";"242";"26/03/2021";"5";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"6.750";"1";"6.030";"719";"5.407";"1.343";"6.750";"0"
"2021/03";"242";"27/03/2021";"6";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"3.722";"2";"3.595";"125";"2.968";"754";"0";"3.722"
"2021/03";"242";"27/03/2021";"6";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"4.140";"1";"4.009";"130";"3.409";"731";"0";"4.140"
"2021/03";"242";"28/03/2021";"7";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"2.552";"1";"2.524";"27";"1.888";"664";"0";"2.552"
"2021/03";"242";"28/03/2021";"7";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"2.328";"0";"2.307";"21";"1.810";"518";"0";"2.328"
"2021/03";"242";"29/03/2021";"1";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"5.970";"1";"5.317";"652";"4.797";"1.173";"5.970";"0"
"2021/03";"242";"29/03/2021";"1";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"6.133";"0";"5.446";"687";"4.887";"1.246";"6.133";"0"
"2021/03";"242";"30/03/2021";"2";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"6.170";"0";"5.403";"767";"5.025";"1.145";"6.170";"0"
"2021/03";"242";"30/03/2021";"2";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"6.370";"0";"5.587";"783";"5.094";"1.276";"6.370";"0"
"2021/03";"242";"31/03/2021";"3";"SS 12 tra Maranello e Pavullo nel Frignano";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"6.052";"2";"5.283";"767";"4.908";"1.144";"6.052";"0"
"2021/03";"242";"31/03/2021";"3";"SS 12 tra Maranello e Pavullo nel Frignano";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"6.455";"0";"5.675";"780";"5.128";"1.327";"6.455";"0"
"2021/03";"243";"18/03/2021";"4";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.464";"0";"2.310";"154";"2.081";"383";"2.464";"0"
"2021/03";"243";"18/03/2021";"4";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.513";"0";"2.367";"146";"2.109";"404";"2.513";"0"
"2021/03";"243";"19/03/2021";"5";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.784";"0";"2.569";"215";"2.372";"412";"2.784";"0"
"2021/03";"243";"19/03/2021";"5";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.679";"0";"2.500";"179";"2.248";"431";"2.679";"0"
"2021/03";"243";"20/03/2021";"6";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"1.863";"1";"1.806";"56";"1.602";"261";"0";"1.863"
"2021/03";"243";"20/03/2021";"6";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"1.778";"0";"1.729";"49";"1.497";"281";"0";"1.778"
"2021/03";"243";"21/03/2021";"7";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"878";"0";"869";"9";"702";"176";"0";"878"
"2021/03";"243";"21/03/2021";"7";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"876";"0";"869";"7";"702";"174";"0";"876"
"2021/03";"243";"22/03/2021";"1";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.504";"0";"2.333";"171";"2.155";"349";"2.504";"0"
"2021/03";"243";"22/03/2021";"1";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.530";"0";"2.385";"145";"2.129";"401";"2.530";"0"
"2021/03";"243";"23/03/2021";"2";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.442";"0";"2.258";"184";"2.084";"358";"2.442";"0"
"2021/03";"243";"23/03/2021";"2";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.469";"1";"2.316";"152";"2.037";"432";"2.469";"0"
"2021/03";"243";"24/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.587";"0";"2.396";"191";"2.207";"380";"2.587";"0"
"2021/03";"243";"24/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.525";"0";"2.373";"152";"2.070";"455";"2.525";"0"
"2021/03";"243";"25/03/2021";"4";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.601";"0";"2.436";"165";"2.225";"376";"2.601";"0"
"2021/03";"243";"25/03/2021";"4";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.621";"0";"2.478";"143";"2.174";"447";"2.621";"0"
"2021/03";"243";"26/03/2021";"5";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.770";"1";"2.576";"193";"2.346";"424";"2.770";"0"
"2021/03";"243";"26/03/2021";"5";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.730";"0";"2.542";"188";"2.284";"446";"2.730";"0"
"2021/03";"243";"27/03/2021";"6";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"1.925";"0";"1.868";"57";"1.645";"280";"0";"1.925"
"2021/03";"243";"27/03/2021";"6";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"1.889";"0";"1.836";"53";"1.582";"307";"0";"1.889"
"2021/03";"243";"28/03/2021";"7";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"964";"0";"950";"14";"737";"227";"0";"964"
"2021/03";"243";"28/03/2021";"7";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"960";"1";"948";"11";"749";"211";"0";"960"
"2021/03";"243";"29/03/2021";"1";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.621";"0";"2.460";"161";"2.217";"404";"2.621";"0"
"2021/03";"243";"29/03/2021";"1";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.631";"0";"2.477";"154";"2.179";"452";"2.631";"0"
"2021/03";"243";"30/03/2021";"2";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.645";"0";"2.459";"186";"2.239";"406";"2.645";"0"
"2021/03";"243";"30/03/2021";"2";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.631";"0";"2.474";"157";"2.164";"467";"2.631";"0"
"2021/03";"243";"31/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"0 - DA PONTE SAMOGGIA A CRESPELLANO";"2.732";"0";"2.563";"169";"2.289";"443";"2.732";"0"
"2021/03";"243";"31/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"1 - DA CRESPELLANO A PONTE SAMOGGIA";"2.727";"0";"2.576";"151";"2.226";"501";"2.727";"0"
"2021/03";"244";"18/03/2021";"4";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"3.906";"0";"3.731";"175";"3.338";"568";"3.906";"0"
"2021/03";"244";"18/03/2021";"4";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.664";"0";"3.518";"146";"3.156";"508";"3.664";"0"
"2021/03";"244";"19/03/2021";"5";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.265";"0";"4.093";"172";"3.661";"604";"4.265";"0"
"2021/03";"244";"19/03/2021";"5";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.978";"0";"3.820";"158";"3.379";"599";"3.978";"0"
"2021/03";"244";"20/03/2021";"6";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"2.459";"0";"2.391";"68";"2.075";"384";"0";"2.459"
"2021/03";"244";"20/03/2021";"6";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"2.294";"0";"2.228";"66";"1.957";"337";"0";"2.294"
"2021/03";"244";"21/03/2021";"7";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"1.258";"0";"1.247";"11";"1.052";"206";"0";"1.258"
"2021/03";"244";"21/03/2021";"7";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"1.141";"0";"1.132";"9";"940";"201";"0";"1.141"
"2021/03";"244";"22/03/2021";"1";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.087";"0";"3.935";"152";"3.491";"596";"4.087";"0"
"2021/03";"244";"22/03/2021";"1";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.803";"1";"3.659";"143";"3.298";"505";"3.803";"0"
"2021/03";"244";"23/03/2021";"2";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.023";"0";"3.863";"160";"3.425";"598";"4.023";"0"
"2021/03";"244";"23/03/2021";"2";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.784";"0";"3.625";"159";"3.235";"549";"3.784";"0"
"2021/03";"244";"24/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.171";"0";"3.989";"182";"3.544";"627";"4.171";"0"
"2021/03";"244";"24/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.933";"0";"3.760";"173";"3.391";"542";"3.933";"0"
"2021/03";"244";"25/03/2021";"4";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.081";"0";"3.904";"177";"3.467";"614";"4.081";"0"
"2021/03";"244";"25/03/2021";"4";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.855";"0";"3.682";"173";"3.320";"535";"3.855";"0"
"2021/03";"244";"26/03/2021";"5";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.305";"0";"4.125";"180";"3.683";"622";"4.305";"0"
"2021/03";"244";"26/03/2021";"5";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"4.119";"0";"3.962";"157";"3.499";"620";"4.119";"0"
"2021/03";"244";"27/03/2021";"6";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"2.844";"0";"2.770";"74";"2.422";"422";"0";"2.844"
"2021/03";"244";"27/03/2021";"6";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"2.654";"0";"2.579";"75";"2.273";"381";"0";"2.654"
"2021/03";"244";"28/03/2021";"7";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"1.355";"0";"1.337";"18";"1.095";"260";"0";"1.355"
"2021/03";"244";"28/03/2021";"7";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"1.237";"0";"1.220";"17";"1.011";"226";"0";"1.237"
"2021/03";"244";"29/03/2021";"1";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.125";"0";"3.975";"150";"3.518";"607";"4.125";"0"
"2021/03";"244";"29/03/2021";"1";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.940";"0";"3.787";"153";"3.356";"584";"3.940";"0"
"2021/03";"244";"30/03/2021";"2";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.225";"1";"4.053";"171";"3.616";"609";"4.225";"0"
"2021/03";"244";"30/03/2021";"2";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"3.939";"0";"3.786";"153";"3.322";"617";"3.939";"0"
"2021/03";"244";"31/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"0 - DA BAZZANO A CASALECCHIO DI RENO";"4.378";"0";"4.211";"167";"3.711";"667";"4.378";"0"
"2021/03";"244";"31/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"1 - DA CASALECCHIO DI RENO A BAZZANO";"4.151";"0";"3.983";"168";"3.522";"629";"4.151";"0"
"2021/03";"245";"18/03/2021";"4";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"1.902";"0";"1.766";"136";"1.536";"366";"1.902";"0"
"2021/03";"245";"18/03/2021";"4";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"1.940";"0";"1.785";"155";"1.582";"358";"1.940";"0"
"2021/03";"245";"19/03/2021";"5";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.097";"0";"1.944";"153";"1.721";"376";"2.097";"0"
"2021/03";"245";"19/03/2021";"5";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.099";"0";"1.955";"144";"1.734";"365";"2.099";"0"
"2021/03";"245";"20/03/2021";"6";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"1.325";"0";"1.277";"48";"1.075";"250";"0";"1.325"
"2021/03";"245";"20/03/2021";"6";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"1.324";"0";"1.273";"51";"1.115";"209";"0";"1.324"
"2021/03";"245";"21/03/2021";"7";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"678";"0";"668";"10";"537";"141";"0";"678"
"2021/03";"245";"21/03/2021";"7";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"604";"0";"595";"9";"488";"116";"0";"604"
"2021/03";"245";"22/03/2021";"1";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.042";"0";"1.888";"154";"1.666";"376";"2.042";"0"
"2021/03";"245";"22/03/2021";"1";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"1.998";"0";"1.848";"150";"1.686";"312";"1.998";"0"
"2021/03";"245";"23/03/2021";"2";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"1.991";"0";"1.846";"145";"1.623";"368";"1.991";"0"
"2021/03";"245";"23/03/2021";"2";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.049";"0";"1.899";"150";"1.718";"331";"2.049";"0"
"2021/03";"245";"24/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"1.996";"0";"1.836";"160";"1.616";"380";"1.996";"0"
"2021/03";"245";"24/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.055";"2";"1.880";"173";"1.692";"363";"2.055";"0"
"2021/03";"245";"25/03/2021";"4";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"1.995";"0";"1.842";"153";"1.631";"364";"1.995";"0"
"2021/03";"245";"25/03/2021";"4";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"1.989";"0";"1.843";"146";"1.647";"342";"1.989";"0"
"2021/03";"245";"26/03/2021";"5";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.190";"0";"2.045";"145";"1.805";"385";"2.190";"0"
"2021/03";"245";"26/03/2021";"5";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.183";"0";"2.045";"138";"1.815";"368";"2.183";"0"
"2021/03";"245";"27/03/2021";"6";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"1.435";"0";"1.386";"49";"1.204";"231";"0";"1.435"
"2021/03";"245";"27/03/2021";"6";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"1.458";"0";"1.397";"61";"1.225";"233";"0";"1.458"
"2021/03";"245";"28/03/2021";"7";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"710";"0";"696";"14";"550";"160";"0";"710"
"2021/03";"245";"28/03/2021";"7";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"612";"0";"598";"14";"480";"132";"0";"612"
"2021/03";"245";"29/03/2021";"1";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.037";"0";"1.880";"157";"1.651";"386";"2.037";"0"
"2021/03";"245";"29/03/2021";"1";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.072";"1";"1.917";"154";"1.704";"368";"2.072";"0"
"2021/03";"245";"30/03/2021";"2";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.128";"0";"1.969";"159";"1.728";"400";"2.128";"0"
"2021/03";"245";"30/03/2021";"2";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.097";"0";"1.953";"144";"1.707";"390";"2.097";"0"
"2021/03";"245";"31/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"0 - DA SASSUOLO A CASALECCHIO DI RENO";"2.172";"0";"2.007";"165";"1.774";"398";"2.172";"0"
"2021/03";"245";"31/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"1 - DA CASALECCHIO DI RENO A SASSUOLO";"2.223";"0";"2.062";"161";"1.831";"392";"2.223";"0"
"2021/03";"247";"18/03/2021";"4";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"3.918";"1";"3.205";"712";"3.209";"709";"3.918";"0"
"2021/03";"247";"18/03/2021";"4";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"3.879";"0";"3.132";"747";"3.160";"719";"3.879";"0"
"2021/03";"247";"19/03/2021";"5";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"3.908";"0";"3.137";"771";"3.179";"729";"3.908";"0"
"2021/03";"247";"19/03/2021";"5";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"3.896";"0";"3.119";"777";"3.163";"733";"3.896";"0"
"2021/03";"247";"20/03/2021";"6";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"1.419";"0";"1.282";"137";"1.136";"283";"0";"1.419"
"2021/03";"247";"20/03/2021";"6";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"1.405";"0";"1.268";"137";"1.117";"288";"0";"1.405"
"2021/03";"247";"21/03/2021";"7";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"594";"0";"578";"16";"451";"143";"0";"594"
"2021/03";"247";"21/03/2021";"7";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"643";"0";"620";"23";"476";"167";"0";"643"
"2021/03";"247";"22/03/2021";"1";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"3.914";"0";"3.185";"729";"3.182";"732";"3.914";"0"
"2021/03";"247";"22/03/2021";"1";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"3.906";"0";"3.140";"766";"3.150";"756";"3.906";"0"
"2021/03";"247";"23/03/2021";"2";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"3.938";"0";"3.188";"750";"3.190";"748";"3.938";"0"
"2021/03";"247";"23/03/2021";"2";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.005";"0";"3.198";"807";"3.224";"781";"4.005";"0"
"2021/03";"247";"24/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.090";"0";"3.298";"792";"3.321";"769";"4.090";"0"
"2021/03";"247";"24/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.125";"0";"3.230";"895";"3.368";"757";"4.125";"0"
"2021/03";"247";"25/03/2021";"4";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.062";"0";"3.305";"757";"3.273";"789";"4.062";"0"
"2021/03";"247";"25/03/2021";"4";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.016";"0";"3.237";"779";"3.252";"764";"4.016";"0"
"2021/03";"247";"26/03/2021";"5";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.043";"0";"3.315";"728";"3.295";"748";"4.043";"0"
"2021/03";"247";"26/03/2021";"5";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"3.987";"0";"3.258";"729";"3.245";"742";"3.987";"0"
"2021/03";"247";"27/03/2021";"6";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"1.568";"0";"1.429";"139";"1.223";"345";"0";"1.568"
"2021/03";"247";"27/03/2021";"6";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"1.594";"0";"1.459";"135";"1.309";"285";"0";"1.594"
"2021/03";"247";"28/03/2021";"7";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"673";"0";"641";"32";"485";"188";"0";"673"
"2021/03";"247";"28/03/2021";"7";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"702";"0";"675";"27";"522";"180";"0";"702"
"2021/03";"247";"29/03/2021";"1";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.055";"0";"3.331";"724";"3.298";"757";"4.055";"0"
"2021/03";"247";"29/03/2021";"1";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.026";"0";"3.261";"765";"3.346";"680";"4.026";"0"
"2021/03";"247";"30/03/2021";"2";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.077";"0";"3.343";"734";"3.314";"763";"4.077";"0"
"2021/03";"247";"30/03/2021";"2";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"4.038";"0";"3.276";"762";"3.243";"795";"4.038";"0"
"2021/03";"247";"31/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"0 - DA MODENA A FERRARA";"4.077";"0";"3.369";"708";"3.327";"750";"4.077";"0"
"2021/03";"247";"31/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"1 - DA FERRARA A MODENA";"3.984";"0";"3.266";"718";"3.234";"750";"3.984";"0"
"2021/03";"251";"18/03/2021";"4";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"0 - DA INNESTO SS16 (SAN BIAGIO - ARGENTA) A CONFINE REGIONALE TOSCANA";"4.647";"0";"4.238";"409";"3.896";"751";"4.647";"0"
"2021/03";"251";"18/03/2021";"4";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"1 - DA CONFINE REGIONALE TOSCANA A INNESTO SS16 (SAN BIAGIO - ARGENTA)";"4.564";"0";"4.143";"421";"3.790";"774";"4.564";"0"
"2021/03";"251";"19/03/2021";"5";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"0 - DA INNESTO SS16 (SAN BIAGIO - ARGENTA) A CONFINE REGIONALE TOSCANA";"4.773";"0";"4.396";"377";"3.928";"845";"4.773";"0"
"2021/03";"251";"19/03/2021";"5";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"1 - DA CONFINE REGIONALE TOSCANA A INNESTO SS16 (SAN BIAGIO - ARGENTA)";"4.672";"0";"4.274";"398";"3.907";"765";"4.672";"0"
"2021/03";"251";"20/03/2021";"6";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"0 - DA INNESTO SS16 (SAN BIAGIO - ARGENTA) A CONFINE REGIONALE TOSCANA";"2.962";"0";"2.887";"75";"2.377";"585";"0";"2.962"
"2021/03";"251";"20/03/2021";"6";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"1 - DA CONFINE REGIONALE TOSCANA A INNESTO SS16 (SAN BIAGIO - ARGENTA)";"2.869";"0";"2.789";"80";"2.396";"473";"0";"2.869"
